[FIXES]
;
; Sections:
; O = Nil Fix
; Airway/TERPS
; ABQ Diagram
IFNOF N032.25.36.550 W103.02.42.590
IFNUR N033.09.33.850 W111.49.17.700
IFURI N033.20.38.190 W110.26.47.390
IGAXE N032.46.00.430 W112.23.52.010
IGIRE N033.02.40.510 W114.40.17.200
IGZEG N036.13.25.190 W100.44.57.040
IHIKY N033.36.57.900 W112.14.37.720
IKOZE N033.26.26.390 W111.53.28.370
ILEEN N031.51.30.700 W110.38.17.890
ILELE N033.34.51.690 W111.55.25.440
ILIKE N033.26.26.960 W112.17.08.670
ILOVE N036.06.57.430 W101.03.31.430
ILOZA N035.15.37.760 W101.25.48.120
ILREF N033.39.01.080 W114.36.54.950
IMEGY N029.39.49.220 W104.07.46.320
IMIRE N032.03.51.380 W104.16.53.680
IMMAS N034.54.17.520 W104.18.53.220
IMOBE N035.11.34.040 W101.39.20.300
INFER N032.45.01.310 W106.13.40.980
INKLE N031.36.48.800 W110.59.38.260
INNKA N035.58.53.330 W102.17.26.950
INUZE N035.08.45.780 W111.39.50.390
IPATE N032.26.50.600 W107.06.17.500
IPHIB N033.00.07.640 W109.48.36.750
IPIME N035.53.16.290 W101.12.09.920
IPNUC N033.03.58.890 W104.31.16.190
IPXUJ N033.41.10.760 W112.00.27.310
IQIHY N036.44.04.570 W101.30.04.210
IRDUQ N035.06.35.070 W114.07.13.830
IRECU N034.38.44.840 W109.42.31.000
IREVE N035.16.57.860 W103.15.12.390
IRIME N036.49.40.470 W100.51.07.560
IRISS N037.03.20.610 W107.50.42.140
IRODY N034.54.39.400 W112.28.01.510
IRULY N034.39.40.200 W107.43.02.400
ISAYA N032.37.50.510 W114.38.10.070
ISOCO N033.26.27.260 W112.07.35.210
ISSEP N036.34.50.550 W104.38.25.500
ISTOW N033.21.41.350 W111.52.25.530
ITBOW N035.50.14.570 W104.59.07.030
ITEGY N036.49.52.220 W113.41.48.840
ITEMM N032.35.11.330 W110.35.23.170
ITESE N036.41.29.680 W100.40.04.240
ITHIM N033.39.42.010 W101.55.43.590
ITUCO N032.26.30.000 W109.46.26.000
ITUNE N035.17.18.200 W107.06.01.530
IVELE N036.43.38.540 W108.20.33.900
IVLEC N035.34.02.290 W112.11.14.540
IVVRY N033.07.34.760 W111.26.35.630
IWANS N035.45.49.840 W112.40.44.200
IWEDU N034.12.30.770 W109.15.07.890
IXAKE N032.12.49.000 W109.55.56.260
IXUHU N032.39.48.870 W109.23.43.750
IYLAG N036.59.35.040 W113.35.35.850
IYTEY N035.22.05.590 W100.11.57.690
IZMIR N031.32.42.630 W109.25.35.100
IZOSI N031.33.16.240 W109.46.19.270
IZSAH N034.54.55.970 W110.53.35.790
IZTIR N033.44.15.160 W111.07.40.620
IZUTU N032.18.41.520 W111.21.27.670
IZZOM N034.27.01.970 W109.02.52.770;rename to PERRL 6-17-21
IZZYY N033.05.44.500 W106.15.46.840
IZZZO N033.27.09.930 W112.48.00.150
JAAGR N035.34.54.900 W112.53.20.970
JAAKS N033.15.28.930 W105.42.47.040
JADAP N035.16.36.670 W101.21.53.890
JADGU N037.36.19.860 W105.44.06.750
JADIL N035.11.40.710 W103.13.58.160
JADKI N035.18.33.460 W101.57.07.670
JADUV N034.35.25.620 W114.22.19.060
JAFBY N033.47.49.360 W111.53.12.150
JAFFU N036.49.52.330 W113.35.35.160
JAGAL N033.26.25.740 W111.48.46.390
JAGSA N032.02.19.090 W108.06.13.190
JAIMS N032.45.35.620 W103.07.48.870
JAKAR N034.36.14.540 W111.49.32.930
JAKKO N035.19.40.000 W101.43.51.040
JAKKY N032.53.16.260 W105.00.13.220
JAKLO N035.26.25.300 W113.43.01.040
JALEB N032.08.00.420 W104.26.10.800
JALMA N036.33.34.520 W112.11.59.850
JALMO N031.48.15.200 W106.18.47.200
JAMBI N034.20.42.580 W103.21.54.450
JAMEE N033.18.34.540 W106.02.37.220
JAMIL N033.26.27.190 W112.12.51.260
JAMRR N032.24.04.270 W111.08.16.700
JAMVU N035.22.05.300 W113.48.19.920
JANUK N036.42.42.420 W105.25.19.900
JAPOD N031.45.10.280 W106.24.17.870
JAROD N033.09.53.110 W111.51.57.220
JAROZ N033.34.33.920 W114.27.46.370
JARPA N035.42.22.460 W109.47.19.990
JARPI N034.27.30.280 W103.14.46.750
JASAN N032.44.46.080 W106.06.13.460
JASMI N035.34.48.210 W101.21.55.290
JASSE N036.04.15.530 W111.48.45.810
JASUR N034.18.53.430 W109.46.16.470
JATKA N036.50.33.880 W111.25.48.000
JATLA N034.18.41.840 W103.14.39.380
JATMI N033.48.11.170 W102.29.58.620
JAWSY N034.45.10.840 W113.58.07.100
JAWXY N034.47.43.360 W112.17.34.670
JAXAR N036.23.52.210 W105.47.00.290
JAXIG N031.33.13.260 W109.36.17.320
JAXIV N035.08.21.870 W101.57.41.140
JAYMZ N031.46.08.170 W106.27.04.960
JAYYG N031.48.13.620 W106.25.39.770
JAZDE N033.45.46.900 W101.50.31.950
JBEAZ N035.18.12.520 W101.45.02.110
JBIRD N033.07.37.830 W111.26.21.870
JCOBS N034.18.00.170 W111.54.55.630
JCOXX N031.56.55.520 W106.27.07.020
JEBAV N036.44.10.250 W108.14.28.680
JEBEL N034.08.14.690 W114.23.02.340
JEBES N034.18.43.610 W103.24.34.990
JEBSU N032.02.21.490 W106.37.33.180
JEDEV N032.33.00.410 W114.44.57.830
JEDLI N036.48.31.520 W101.52.45.270
JEGAV N032.29.47.480 W114.36.59.570
JEGEK N032.11.18.480 W110.51.28.250
JEKIM N035.29.34.790 W104.55.11.570
JEKIX N033.41.03.150 W112.13.00.740
JEKRA N032.52.28.810 W106.06.40.380
JEKRI N034.47.48.450 W106.42.26.420
JEKTO N033.22.26.890 W104.25.53.260
JEKUD N032.28.10.810 W111.12.38.120
JEKUT N034.02.34.180 W101.54.04.880
JELAT N033.55.15.830 W103.24.59.630
JELBO N035.24.53.860 W106.15.43.800
JELIG N032.20.43.030 W107.58.15.200
JELIL N034.33.47.450 W103.32.53.360
JELIX N035.50.32.710 W108.45.40.180
JEMAK N035.55.14.540 W104.59.25.710
JEMEZ N035.56.20.540 W106.56.25.860
JEMTO N033.06.26.540 W106.10.10.100
JENOM N033.19.53.370 W104.25.20.800
JENUX N035.01.35.410 W101.29.45.330
JEPES N033.25.43.470 W112.15.34.210
JEPET N035.10.41.820 W111.37.32.180
JEREV N032.57.29.350 W105.59.56.560
JERGI N033.41.27.670 W112.01.43.830
JERGO N032.32.22.080 W102.29.49.270
JESEB N032.33.47.920 W114.36.54.630
JESPI N035.10.28.170 W114.33.38.990
JESSE N034.35.00.720 W110.56.37.550
JETEK N035.43.47.080 W106.01.53.060
JETIM N035.11.45.220 W101.55.04.520
JETOG N031.52.14.070 W106.15.26.600
JETOK N034.55.44.710 W106.44.13.560
JETOS N034.10.05.210 W105.35.38.100
JEVKU N033.33.14.170 W112.21.36.530
JEVOS N032.55.18.040 W107.50.17.650
JIBUN N032.47.23.650 W114.30.41.850
JIDEN N031.48.05.960 W106.21.15.510
JIDRA N034.19.03.670 W103.24.10.980
JIDSA N032.55.38.810 W103.26.22.440
JIDUD N036.53.04.230 W108.03.41.580
JILAB N035.02.39.520 W106.44.18.400
JILKI N032.53.24.580 W109.26.58.950
JILPY N035.03.06.810 W101.42.52.560
JILUG N035.02.44.710 W106.54.49.640
JIMBA N031.51.26.130 W106.16.08.040
JIMUK N032.53.43.520 W114.38.58.690
JIMUN N033.32.45.210 W111.59.57.110
JINEV N033.28.11.320 W112.27.08.160
JINOL N033.25.53.930 W112.04.04.470
JIPON N033.06.20.100 W111.47.32.890
JIPSO N032.32.43.780 W111.23.22.040
JIPSY N032.11.59.990 W111.29.53.140
JIPVI N032.57.11.460 W105.59.35.740
JIROK N032.51.26.960 W113.23.50.300
JIRTU N035.08.50.870 W101.48.18.390
JIRTU N035.08.50.870 W101.48.18.390
JISAM N035.53.35.550 W101.24.00.470
JISKY N032.38.16.750 W103.16.26.890
JITEG N036.48.35.590 W113.36.51.380
JITMI N036.15.10.740 W100.01.12.490
JIXEB N032.57.19.600 W109.13.44.240
JJARM N031.48.12.880 W106.25.11.610
JJEAN N035.17.03.900 W113.42.05.010
JKPOT N034.41.39.140 W113.00.36.870
JLPNO N035.24.54.540 W105.21.37.800
JMUZE N035.47.30.590 W107.40.58.940
JNIPR N034.02.50.460 W109.19.22.250
JOBAM N033.02.08.120 W106.13.41.070
JODEY N033.34.54.680 W110.49.08.690
JODPI N035.27.21.110 W101.09.59.800
JOFRE N034.25.53.060 W104.54.06.960
JOGDI N032.53.37.950 W106.04.15.830
JOGEL N037.27.59.100 W104.21.24.540
JOGHY N032.22.46.080 W109.44.07.430
JOGPO N033.33.13.790 W104.50.25.620
JOKDI N035.24.15.990 W100.11.58.550
JOKIM N032.03.56.360 W110.20.12.220
JOKLO N035.21.41.930 W107.14.37.240
JOKTO N035.55.34.020 W102.32.45.900
JOKVI N033.41.02.820 W112.13.00.310
JOLAR N033.44.00.210 W111.51.04.590
JOLAV N033.05.03.440 W111.56.30.700
JOLKI N035.02.47.330 W107.01.09.390
JOMMY N031.31.55.920 W109.38.14.880
JOMUB N032.13.04.160 W107.47.55.220
JONHH N033.48.17.100 W112.11.49.940
JONIN N035.49.10.650 W102.01.58.530
JONZN N033.07.19.200 W111.59.53.500
JOPAV N032.59.35.500 W111.37.55.540
JOPLN N037.24.37.630 W104.11.03.710
JOPNI N035.08.57.900 W101.48.10.280
JOPNU N034.26.38.840 W103.24.14.500
JORTO N031.43.39.550 W110.08.03.130
JOSAT N037.08.20.540 W104.29.15.490
JOSPO N032.12.52.740 W106.49.50.080
JOSUE N031.54.25.000 W106.18.20.200
JOSUR N032.01.35.610 W110.43.56.910
JOTED N032.07.48.460 W111.19.27.970
JOVBA N036.53.23.550 W112.25.36.480
JOXED N036.45.18.890 W110.07.14.390
JOXEP N035.39.18.390 W101.28.00.610
JOXUL N033.30.43.520 W102.09.46.540
JRRRY N033.39.58.270 W112.05.02.110
JSSUA N034.23.03.420 W108.00.43.420
JUBEP N037.03.15.630 W107.50.46.870
JUDAP N032.36.03.000 W114.40.14.070
JUDAR N034.27.18.480 W103.14.13.830
JUDDU N035.29.21.880 W112.13.26.550
JUDEN N032.15.40.140 W108.04.06.450
JUDTH N032.48.59.410 W113.41.18.220
JUGUD N031.57.21.920 W103.01.44.460
JUKAS N033.53.12.970 W102.24.28.610
JULBO N033.08.23.150 W106.02.20.280
JULOL N036.29.49.630 W103.06.57.160
JULUR N034.18.40.560 W103.14.37.810
JUMPY N034.36.29.020 W112.10.50.910
JUNVA N033.21.15.530 W101.58.19.420
JUNVE N035.27.47.760 W101.34.23.610
JUPAR N036.24.10.870 W101.11.05.170
JUPIN N032.07.33.890 W111.13.31.810
JUPTR N034.21.12.520 W105.53.18.060
JUPVA N033.27.35.280 W112.27.19.560
JURAZ N033.31.38.370 W111.51.03.750
JURBI N033.31.01.680 W104.34.32.350
JURDU N031.18.28.270 W104.30.14.530
JURUX N033.41.00.620 W112.09.11.150
JUSTN N034.56.48.520 W112.54.55.990
JUTAK N033.23.32.280 W112.11.27.510
JUTEP N032.23.05.900 W107.32.25.110
JUTIG N032.36.13.850 W114.40.26.070
JUVAL N033.24.34.970 W102.08.55.400
JUVTO N031.54.07.490 W106.19.29.280
JUWSO N034.47.48.350 W112.03.00.840
JUXUK N033.30.59.140 W112.24.20.100
KA03W N030.30.00.000 W104.00.00.000
KA06W N031.00.00.000 W104.00.00.000
KA09Q N031.30.00.000 W110.00.00.000
KA09U N031.30.00.000 W106.00.00.000
KA09W N031.30.00.000 W104.00.00.000
KA12O N032.00.00.000 W112.00.00.000
KA12Q N032.00.00.000 W110.00.00.000
KA12S N032.00.00.000 W108.00.00.000
KA12U N032.00.00.000 W106.00.00.000
KA12W N032.00.00.000 W104.00.00.000
KA15O N032.30.00.000 W112.00.00.000
KA15Q N032.30.00.000 W110.00.00.000
KA15S N032.30.00.000 W108.00.00.000
KA15U N032.30.00.000 W106.00.00.000
KA15W N032.30.00.000 W104.00.00.000
KA18M N033.00.00.000 W114.00.00.000
KA18O N033.00.00.000 W112.00.00.000
KA18Q N033.00.00.000 W110.00.00.000
KA18S N033.00.00.000 W108.00.00.000
KA18U N033.00.00.000 W106.00.00.000
KA18W N033.00.00.000 W104.00.00.000
KA21M N033.30.00.000 W114.00.00.000
KA21O N033.30.00.000 W112.00.00.000
KA21Q N033.30.00.000 W110.00.00.000
KA21S N033.30.00.000 W108.00.00.000
KA21S N033.30.00.000 W108.00.00.000
KA21U N033.30.00.000 W106.00.00.000
KA21W N033.30.00.000 W104.00.00.000
KA24M N034.00.00.000 W114.00.00.000
KA24O N034.00.00.000 W112.00.00.000
KA24Q N034.00.00.000 W110.00.00.000
KA24S N034.00.00.000 W108.00.00.000
KA24U N034.00.00.000 W106.00.00.000
KA24W N034.00.00.000 W104.00.00.000
KA27M N034.30.00.000 W114.00.00.000
KA27O N034.30.00.000 W112.00.00.000
KA27Q N034.30.00.000 W110.00.00.000
KA27S N034.30.00.000 W108.00.00.000
KA27U N034.30.00.000 W106.00.00.000
KA27W N034.30.00.000 W104.00.00.000
KA30O N035.00.00.000 W112.00.00.000
KA30Q N035.00.00.000 W110.00.00.000
KA30S N035.00.00.000 W108.00.00.000
KA30U N035.00.00.000 W106.00.00.000
KA30W N035.00.00.000 W104.00.00.000
KA30Y N035.00.00.000 W102.00.00.000
KA33Q N035.30.00.000 W110.00.00.000
KA33S N035.30.00.000 W108.00.00.000
KA33U N035.30.00.000 W106.00.00.000
KA33W N035.30.00.000 W104.00.00.000
KA33Y N035.30.00.000 W102.00.00.000
KA36S N036.00.00.000 W108.00.00.000
KA36U N036.00.00.000 W106.00.00.000
KA36W N036.00.00.000 W104.00.00.000
KA36Y N036.00.00.000 W102.00.00.000
KA39U N036.30.00.000 W106.00.00.000
KA39W N036.30.00.000 W104.00.00.000
KA39Y N036.30.00.000 W102.00.00.000
KA42W N037.00.00.000 W104.00.00.000
KA87W N029.30.00.000 W104.00.00.000
KA90W N030.00.00.000 W104.00.00.000
KABHE N034.43.52.310 W102.31.39.220
KABPE N037.31.12.280 W105.48.06.560
KACEE N035.20.48.060 W112.26.20.640
KADDY N035.44.32.660 W114.23.00.710
KADRE N033.19.00.220 W111.29.32.520
KAFMA N034.51.36.250 W107.04.20.450
KAGEY N031.35.15.920 W110.06.21.780
KAGNE N035.05.37.200 W106.34.00.550
KAJAY N033.48.10.000 W098.46.03.000
KALRY N033.28.34.850 W107.01.44.240
KALSE N033.55.15.950 W108.24.44.170
KANDR N032.24.05.840 W111.53.55.470
KANTR N031.40.58.460 W106.33.53.970
KANYN N033.21.25.080 W111.07.05.500
KAPEY N033.01.13.540 W107.38.27.560
KAPWU N033.39.39.620 W102.02.05.300
KARDS N033.46.01.250 W112.11.13.100
KARGE N034.07.23.890 W114.30.12.390
KARLO N034.17.28.240 W112.29.51.560
KARRI N035.00.35.670 W106.30.59.810
KARSE N035.54.38.480 W106.06.29.480
KASPN N031.55.57.460 W106.21.45.020
KASTL N033.07.15.210 W105.46.20.490
KATMN N032.38.40.280 W110.40.44.960
KAYEP N032.03.40.030 W110.01.31.380
KD36Q N036.00.00.000 W110.00.00.000
KD39Q N036.30.00.000 W110.00.00.000
KD39S N036.30.00.000 W108.00.00.000
KD42S N037.00.00.000 W108.00.00.000
KD42U N037.00.00.000 W106.00.00.000
KD45U N037.30.00.000 W106.00.00.000
KEAPS N032.49.01.300 W107.55.05.960
KEBLR N038.51.45.500 W106.40.11.800
KEBYO N034.09.56.990 W103.08.55.730
KECED N031.55.16.300 W110.49.18.770
KEDDU N033.12.36.000 W111.53.44.210
KEENS N033.27.00.500 W112.36.03.130
KEFPO N036.46.41.620 W104.17.26.010
KEHFY N032.20.58.900 W103.59.42.390
KEIFR N035.07.32.430 W106.35.34.280
KELGE N035.26.47.630 W101.21.54.670
KENRY N034.40.25.080 W110.43.16.610
KENTO N036.44.19.100 W103.05.57.130
KEREY N032.28.54.570 W104.05.30.730
KERGE N031.53.26.050 W106.14.54.220
KESHI N031.46.26.390 W106.32.39.470
KESPE N035.06.14.670 W103.41.50.620
KEVEN N033.31.13.480 W111.00.16.210
KEYKE N034.56.59.590 W111.23.12.930
KEYLO N030.59.13.380 W105.23.17.130
KF21Y N033.30.00.000 W102.00.00.000
KF24Y N034.00.00.000 W102.00.00.000
KF27Y N034.30.00.000 W102.00.00.000
KF33A N035.30.00.000 W100.00.00.000
KIDDR N034.56.39.700 W112.27.59.600
KIGDE N033.06.02.300 W104.32.23.060
KIGPE N033.32.58.290 W112.22.08.980
KILTE N035.16.16.670 W101.38.57.010
KINLY N035.29.06.300 W108.54.03.800
KINNE N035.42.11.480 W100.59.37.640
KIRKM N034.50.09.780 W109.41.38.080
KIRST N032.50.23.000 W099.36.00.000
KIXSO N035.41.10.930 W102.06.09.680
KK36A N036.00.00.000 W100.00.00.000
KK39A N036.30.00.000 W100.00.00.000
KK42Y N037.00.00.000 W102.00.00.000
KL15M N032.30.00.000 W114.00.00.000
KL30M N035.00.00.000 W114.00.00.000
KL33M N035.30.00.000 W114.00.00.000
KL33O N035.30.00.000 W112.00.00.000
KL36M N036.00.00.000 W114.00.00.000
KL36O N036.00.00.000 W112.00.00.000
KL39O N036.30.00.000 W112.00.00.000
KLIFF N036.39.07.440 W111.39.01.050
KNIFE N032.50.44.230 W103.02.23.670
KNOBB N033.41.55.180 W111.54.33.610
KNOSA N038.29.56.100 W106.16.01.600
KOACH N031.49.58.210 W106.37.53.800
KODYS N036.44.35.230 W108.09.12.430
KOFFA N033.27.48.930 W113.20.56.100
KONTE N033.25.43.700 W111.56.53.410
KOOLY N032.52.25.780 W111.07.44.170
KORII N035.04.53.820 W111.18.12.190
KOVTE N034.11.18.910 W103.07.43.370
KOYES N032.43.12.500 W103.10.35.940
KRKEE N034.37.21.010 W107.48.24.640
KRRBY N034.04.00.000 W109.21.00.000
KRRBY N034.04.00.000 W109.21.00.000
KUCEY N032.47.16.630 W103.33.16.680
KUCOO N033.31.40.570 W111.54.39.050
KUDOS N036.13.30.990 W102.17.01.480
KULRE N032.26.53.570 W111.19.38.780
KUNRE N032.16.31.480 W108.21.55.480
KUVSE N036.53.34.940 W107.46.12.660
KUWSO N033.33.03.010 W112.16.52.920
KUYEG N035.03.26.610 W101.54.49.770
KUYKE N033.05.02.370 W103.04.24.670
KUZIJ N033.32.29.220 W104.23.08.770
LACIC N035.52.01.770 W100.50.22.430
LACKY N033.08.37.790 W106.04.04.670
LACRO N035.23.38.380 W106.01.28.030
LAKEY N033.32.57.090 W111.39.05.190
LAKIY N035.28.33.380 W114.39.46.080
LAKKE N033.49.30.170 W112.26.06.070
LAKKS N035.10.19.840 W111.38.07.060
LALNE N035.43.08.630 W102.11.48.590
LALUZ N034.03.28.890 W110.13.01.330
LAMSE N034.25.58.530 W107.43.32.110
LANAC N032.55.27.040 W114.47.45.030
LANCY N034.16.03.400 W114.05.31.340
LANIC N032.05.24.660 W104.23.23.970
LANTT N035.24.19.970 W101.51.55.700
LARLE N034.28.04.770 W105.38.12.270
LASGE N036.41.53.240 W108.20.38.620
LATIN N031.44.50.710 W106.28.31.010
LATVE N031.57.09.970 W105.54.41.140
LAVAN N034.50.45.910 W107.17.05.450
LAYEN N033.00.31.330 W107.22.10.780
LAYIL N036.09.28.310 W101.29.13.370
LAYKZ N033.03.29.170 W106.03.34.730
LEBDE N033.20.39.660 W102.05.35.790
LEETR N035.02.37.710 W106.32.13.780
LEHHI N033.28.31.000 W111.40.45.000
LEKKI N032.47.11.090 W104.23.19.770
LELIY N033.06.01.530 W104.26.25.940
LEMGE N034.41.27.660 W102.26.20.260
LEMOE N033.20.44.270 W111.56.10.460
LENDE N036.58.38.320 W101.02.50.140
LENIC N036.56.20.160 W101.57.47.540
LENNI N033.50.56.340 W112.36.48.620
LERAY N034.26.35.950 W103.24.11.010
LESKY N033.03.14.780 W105.53.19.420
LEVAK N032.59.24.390 W105.56.41.390
LEYEN N035.53.45.090 W101.16.59.700
LEYIS N031.17.48.750 W103.12.34.090
LGACY N033.18.15.290 W112.04.44.090
LGUNA N031.44.07.050 W106.24.58.730
LHORN N035.19.42.940 W101.39.47.970
LIDIY N035.11.03.190 W103.28.26.420
LIFFT N031.59.20.370 W104.24.02.660
LIKIC N033.11.55.890 W104.38.27.780
LIKLE N032.01.23.410 W111.02.08.320
LINZY N031.45.16.010 W105.02.37.510
LIPTE N032.18.16.950 W111.09.41.080
LISNY N032.32.37.400 W103.02.40.940
LISSO N032.52.57.770 W105.49.56.670
LIVBE N037.07.01.380 W107.47.11.830
LIYIR N035.25.12.730 W106.22.44.890
LJAYY N035.24.24.680 W110.59.01.220
LLAWN N032.56.24.550 W106.01.10.930
LOBIY N035.02.18.720 W100.12.52.770
LOBSE N032.18.06.240 W111.09.40.120
LOFTS N035.21.43.990 W112.04.39.650
LOGBY N037.39.10.010 W105.57.43.850
LOKKE N033.57.32.070 W105.20.46.660
LOMBB N034.49.42.800 W111.48.48.440
LONDN N034.39.39.790 W114.24.42.690
LOOBY N032.44.47.620 W106.53.47.350
LOOSY N033.18.34.390 W112.06.03.870
LORAT N035.08.39.440 W107.16.41.320
LOVER N033.26.23.390 W104.57.29.270
LOVNN N033.46.51.140 W112.03.31.500
LOWBO N035.25.21.370 W107.21.37.150
LRAIN N036.31.04.190 W110.35.11.950
LSLEE N033.33.42.270 W111.58.51.580
LTCOL N033.51.29.680 W112.01.36.360
LTLJO N032.40.29.360 W106.51.53.440
LUDIY N035.42.07.440 W100.12.05.840
LUEGO N034.29.04.400 W106.43.42.340
LUGFE N035.33.35.570 W105.13.22.290
LUGQO N034.43.26.590 W112.20.43.800
LUKSY N035.02.39.080 W106.41.40.280
LUMUQ N036.27.28.050 W100.44.59.370
LUPEW N035.20.34.120 W113.52.25.950
LUYEC N032.37.54.210 W107.59.19.860
LUYEG N032.19.24.400 W110.39.38.030
LUZON N031.57.52.840 W110.30.55.380
LVSTA N035.01.38.090 W106.48.54.200
LYNET N033.32.37.710 W111.49.41.540
LYRIT N034.46.38.210 W111.52.38.000
LYSOL N034.18.02.200 W102.54.02.210
LYSSA N037.06.58.800 W105.50.39.470
LZIRD N033.16.24.940 W113.09.13.700
LZZRD N034.27.17.050 W106.33.52.070
MABAW N033.36.47.930 W111.54.48.770
MABIC N036.12.48.300 W101.12.02.070
MACHO N035.15.23.920 W106.25.05.750
MACIS N034.09.01.290 W114.16.24.580
MACJE N032.08.15.620 W111.10.44.770
MACOL N035.02.39.540 W106.37.05.690
MADOG N033.14.22.020 W111.31.35.080
MAFBI N031.25.44.840 W110.51.33.170
MAFDU N034.34.28.800 W114.21.38.720
MAFNU N037.15.58.890 W104.19.45.060
MAFON N031.28.36.340 W109.36.16.140
MAHEM N034.00.16.430 W112.06.57.900
MAHKO N034.45.58.500 W114.36.57.240
MAHUP N035.27.06.230 W100.11.53.960
MAHYY N036.26.22.950 W100.07.15.830
MAIER N034.26.47.190 W112.13.48.900
MANIC N033.21.10.630 W102.22.01.770
MANKI N033.15.16.000 W099.33.53.000
MANNZ N035.17.34.010 W113.53.51.740
MANRS N032.47.14.740 W114.23.10.500
MANUL N036.47.16.320 W107.21.19.460
MANZE N037.32.03.930 W106.02.35.730
MANZY N034.59.04.970 W106.31.41.070
MAPDL N036.20.33.920 W102.03.10.920
MAPLN N037.25.46.260 W105.51.51.780
MARDY N033.49.56.000 W097.51.16.000
;MARGB N033.17.37.750 W111.54.57.580
MARKE N037.03.21.230 W108.03.52.880
MARKZ N032.22.14.320 W111.06.17.450
MARPE N034.26.00.000 W103.34.00.000
MASSA N037.14.58.200 W105.49.40.350
MASTY N033.43.08.000 W097.44.20.000
MASVE N033.21.18.740 W111.55.11.320
MATHA N036.06.39.480 W100.01.25.170
MATLE N031.48.18.500 W106.09.07.920
MATRE N033.11.37.680 W111.46.56.210
MATTS N036.07.15.120 W101.14.31.570
MAVRG N037.03.24.340 W100.57.48.010
MAVVA N032.21.57.140 W111.20.21.020
MAWGO N035.14.37.030 W101.31.45.800
MAXXO N034.23.38.320 W106.41.47.780
MAYFY N031.56.17.690 W105.31.01.780
MAYSA N034.34.01.770 W112.52.48.460
MAZDA N035.14.38.070 W111.20.55.880
MEBDE N035.18.13.630 W114.34.14.120
MEDAG N036.35.53.650 W110.11.06.740
MEGBE N030.17.32.000 W104.45.21.000
MEKUE N034.55.29.390 W105.37.35.520
MELOW N036.47.22.610 W101.29.37.660
MEMPE N034.45.28.560 W114.09.02.100
MENDZ N032.09.19.820 W106.45.40.430
MESBE N034.30.03.610 W103.30.56.470
MESCA N031.53.38.460 W110.29.07.900
MESSA N034.50.44.510 W107.21.09.990
MESSI N033.47.59.380 W113.48.11.370
METKE N033.31.14.840 W112.23.47.340
MGGIE N032.14.27.430 W106.40.43.830
MHAVI N033.22.21.960 W113.27.00.960
MIAOW N035.19.05.760 W101.29.57.840
MICCO N031.35.15.930 W110.05.39.730
MICHY N034.37.24.650 W109.39.37.050
MICKL N033.11.48.510 W111.51.12.820
MIDAE N036.21.17.790 W105.17.52.450
MIERA N034.57.24.740 W106.06.50.960
MIGIN N032.46.11.760 W114.28.35.410
MIKSY N033.41.18.250 W112.04.09.670
MIKVE N034.08.40.640 W109.17.40.700
MILKI N035.42.11.600 W113.40.51.110
MILLR N034.04.06.710 W112.30.24.720
MILOA N033.40.51.000 W097.42.00.000
MINAM N034.10.24.820 W111.20.46.540
MINGY N034.32.58.050 W111.44.59.420
MINRE N034.22.29.420 W103.19.56.360
MIRBE N035.02.05.270 W101.44.54.990
MIRLY N031.56.06.440 W106.17.05.890
MIRME N035.47.00.720 W103.50.31.880
MIRSE N032.13.58.480 W105.59.40.330
MIRVE N035.10.40.680 W101.28.50.910
MISSY N036.29.56.440 W107.54.25.560
MITUM N035.42.19.520 W106.05.49.030
MIVRE N036.01.35.800 W101.55.26.660
MKYON N034.31.12.610 W106.37.07.680
MMEAT N032.17.43.480 W111.00.20.140
MMMMY N035.13.43.690 W101.35.56.800
MNSTR N033.16.58.110 W112.42.08.180
MNZNO N034.48.17.010 W106.31.06.740
MOBIE N033.04.31.480 W112.18.14.150
MOHAK N032.46.33.040 W113.58.19.550
MOHAV N035.18.14.380 W113.34.07.050
MOLLY N032.03.47.910 W106.43.27.240
MOLVE N034.42.09.660 W104.37.36.740
MONGO N033.06.07.370 W105.50.00.520
MONKI N033.13.38.090 W104.36.26.080
MONTI N033.57.43.450 W112.41.55.530
MONZO N034.58.14.770 W106.31.26.940
MOPSE N034.48.30.410 W106.42.44.910
MOSBI N035.35.34.600 W111.53.42.700
MOSER N035.01.17.810 W102.37.09.670
MOTZA N033.15.58.000 W097.44.00.000
MOVOE N035.17.45.760 W101.46.16.240
MOZFO N035.04.46.200 W101.53.26.530
MOZFO N035.04.46.200 W101.53.26.530
MRBIL N034.00.07.890 W111.36.01.240
MREDD N031.41.21.190 W106.09.30.460
MREEN N033.55.22.650 W112.00.25.060
MRKKO N037.16.51.530 W106.05.06.600
MRMIK N034.56.40.070 W106.43.27.590
MRNCI N032.29.48.160 W109.33.04.810
MRQEZ N031.57.06.380 W106.36.59.260
MUCHO N034.21.50.410 W102.50.06.520
MUDGY N032.46.47.410 W114.27.54.170
MUDOE N029.38.03.190 W104.21.40.950
MUGIN N032.46.11.760 W114.28.35.410
MULEY N033.27.31.180 W111.11.22.440
MUMTE N034.43.28.490 W113.03.52.650
MURME N036.43.04.880 W108.26.57.670
MUSCC N035.13.57.610 W107.02.08.560
MYNRS N031.42.02.280 W106.01.23.560
NAAVE N033.03.33.990 W111.48.35.970
NABOB N034.19.40.600 W111.18.53.900
NABPI N032.38.59.630 W111.08.15.480
