[NDB]
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N035.14.51.550 W101.51.25.660
60	MIA N034.27.19.840 W103.20.29.030
60	MIA N035.14.43.740 W103.06.07.470
60	MIA N030.49.54.410 W103.14.43.830
60	MIA N031.15.17.630 W104.00.59.590
60	MIA N030.15.03.680 W102.33.03.960
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
60	MIA N035.14.51.550 W101.51.25.660
60	MIA N034.27.19.840 W103.20.29.030
60	MIA N035.14.43.740 W103.06.07.470
60	MIA N030.49.54.410 W103.14.43.830
60	MIA N031.15.17.630 W104.00.59.590
60	MIA N030.15.03.680 W102.33.03.960
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
60	MIA N035.14.51.550 W101.51.25.660
60	MIA N034.27.19.840 W103.20.29.030
60	MIA N035.14.43.740 W103.06.07.470
60	MIA N030.49.54.410 W103.14.43.830
60	MIA N031.15.17.630 W104.00.59.590
60	MIA N030.15.03.680 W102.33.03.960
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
60	MIA N035.14.51.550 W101.51.25.660
60	MIA N034.27.19.840 W103.20.29.030
60	MIA N035.14.43.740 W103.06.07.470
60	MIA N030.49.54.410 W103.14.43.830
60	MIA N031.15.17.630 W104.00.59.590
60	MIA N030.15.03.680 W102.33.03.960
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
60	MIA N035.14.51.550 W101.51.25.660
60	MIA N034.27.19.840 W103.20.29.030
60	MIA N035.14.43.740 W103.06.07.470
60	MIA N030.49.54.410 W103.14.43.830
60	MIA N031.15.17.630 W104.00.59.590
60	MIA N030.15.03.680 W102.33.03.960
60	MIA N033.45.36.760 W112.45.10.940
60	MIA N034.00.27.500 W113.03.56.670
60	MIA N033.36.52.900 W113.13.44.440
60	MIA N032.13.34.950 W111.32.05.690
60	MIA N031.48.07.100 W111.58.26.670
60	MIA N032.55.46.150 W111.20.26.850
60	MIA N032.37.10.700 W111.36.48.350
60	MIA N037.51.44.530 W102.30.03.300
60	MIA N032.41.50.140 W103.38.24.220
60	MIA N033.32.01.340 W114.04.17.530
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
61	MIA N035.22.25.910 W101.58.05.120
61	MIA N033.11.10.230 W103.39.11.310
61	MIA N034.46.37.370 W114.23.23.780
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
62	MIA N033.38.45.880 W111.49.05.450
62	MIA N032.43.32.100 W112.23.03.430
62	MIA N034.19.29.680 W114.22.11.960
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
63	MIA N033.52.45.380 W103.42.42.930
63	MIA N034.53.57.980 W103.07.14.620
63	MIA N033.22.36.760 W103.58.23.850
63	MIA N032.26.53.900 W112.29.01.690
63	MIA N032.03.45.710 W112.09.04.280
63	MIA N033.35.15.520 W112.36.11.080
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
64	MIA N032.25.08.750 W111.30.10.770
64	MIA N032.55.57.700 W111.04.15.130
64	MIA N036.51.21.330 W102.44.37.420
64	MIA N035.38.53.000 W103.16.20.590
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65	MIA N031.37.57.680 W111.53.30.520
65	MIA N032.40.30.000 W111.25.03.300
65	MIA N033.07.04.820 W111.12.42.980
65	MIA N032.47.23.400 W112.07.32.850
65	MIA N034.56.56.670 W103.29.29.900
65	MIA N034.14.30.870 W113.28.05.340
65	MIA N033.48.33.320 W113.47.28.150
65	MIA N032.14.37.360 W111.09.58.850
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
65/60	MIA N033.35.36.050 W104.43.23.870
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
67	MIA N036.57.14.510 W103.04.06.130
67	MIA N036.03.02.430 W103.22.38.870
67	MIA N033.14.41.880 W112.14.58.170
67	MIA N032.24.19.120 W111.54.55.640
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
68	MIA N032.20.19.810 W104.28.47.360
68	MIA N031.41.24.020 W104.28.18.590
68	MIA N032.48.30.080 W104.46.49.850
68	MIA N033.59.01.610 W112.36.08.390
68	MIA N034.16.08.390 W113.04.17.380
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
69	MIA N030.31.41.590 W102.48.19.750
69	MIA N032.04.11.390 W111.48.12.840
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
70	MIA N033.51.28.400 W104.38.30.480
70	MIA N035.14.55.010 W103.48.21.040
70	MIA N032.35.01.690 W111.05.10.200
70	MIA N033.01.25.200 W110.52.56.560
70	MIA N033.21.15.640 W111.25.36.700
70	MIA N037.11.53.850 W103.07.57.250
70	MIA N031.20.18.200 W105.51.41.800
70	MIA N032.10.22.560 W106.21.49.010
70	MIA N033.08.31.480 W106.26.13.620
70	MIA N037.39.36.070 W103.02.27.020
70	MIA N029.36.25.360 W102.27.29.410
70	MIA N032.02.28.910 W112.40.59.520
70	MIA N034.30.11.190 W113.33.22.750
70	MIA N036.20.15.990 W103.23.26.570
70	MIA N033.25.34.390 W113.57.54.380
70	MIA N032.11.05.590 W106.56.38.970
70	MIA N032.01.05.050 W107.26.40.320
70	MIA N031.57.15.720 W106.44.32.800
70	MIA N034.16.48.810 W104.23.22.090
70	MIA N035.29.11.360 W103.54.21.820
